sale_date,address,lot,property_type,rooms,floor,square_meters,price,difference_rate,latitude,longitude
02.03.2022,איסקוב נסים 22,7074-103-1,משרד,0,ראשונה,990,24036000,,,
02.03.2022,דוש 1,6108-725-119,דירה בבית קומות,6,ראשונה,286,11500000,,32.08957,34.797419
02.03.2022,,6885-28-11,דירה בבית קומות,5,שביעית,123,6600000,
02.03.2022,צידון 2,6962-210-3,,5,חמש עשרה,115,13500000,,32.0967363,34.7749658
02.03.2022,צונץ 8,6992-33-7,דירה בבית קומות,3,רביעית,77.90,2050000,,32.041679,34.765007
02.03.2022,ירושלים 221,7050-161-10,דירה בבית קומות,2,שלישית,51.90,700000,,32.074434249999996,34.76453229487949
02.03.2022,בני אפרים 210,6636-784-40,דירה בבית קומות,3,שלישית,77,3000000,,32.112438,34.817133
02.03.2022,אסתר המלכה 13,6903-68-30,דירה בבית קומות,7,רביעית,218.51,27000000,,32.079161,34.775534
02.03.2022,אפשטיין 7,6213-296-16,,3,,67,4532500,,32.08928,34.784026
02.03.2022,בני אפרים 276,6624-909-35,דירה בבית קומות,4,שניה,96,2195000,,32.122537,34.824074
02.03.2022,סמאטס 13,6212-642-15,מגורים,0,,91000,,,32.092268,34.789349
02.03.2022,ברכיה 1,6979-10-282,דירה בבית קומות,3,שניה,51,1570000,,32.053471,34.788588
02.03.2022,בר כוכבא 46,7092-115-7,דירה בבית קומות,2,שניה,48,3450000,,32.076547,34.773986
02.03.2022,אלוף מגן קלמן 8,7101-8-29,קרקע למגורים,0,,4598000,,,32.0715705,34.7870951
02.03.2022,ישכון 16,7499-91-1,דירה בבית קומות,4,ראשונה,80,297000,,32.069143,34.76724
02.03.2022,החשמל 7,7442-25-2,משרד,0,ראשונה  ,28571000,,,32.061142,34.774844
02.03.2022,בובליק 4,6212-82-8,,2,,53,3850000,,32.094127,34.788684
02.03.2022,בוגרשוב 76,6911-24-4,מחסנים,0,מרתף  ,145000,,,32.074955,34.772987
02.03.2022,קרליבך 4,7104-289-733,מחסנים,0,ראשונה  ,164000,,,32.067257,34.783675
02.03.2022,קרני יהודה 2,6771-46-2,קרקע למגורים,0,ראשונה,84.20,8600000,,32.105542,34.794145
02.03.2022,ז'ורס ז'אן 18,7078-99-4,דירה בבית קומות,3,רביעית חמישית,73.10,5700000,,,
01.03.2022,איתיאל 25,6135-225-5,דירה בבית קומות,3,ראשונה,50.17,1940000,,32.048847,34.797059
01.03.2022,שזר זלמן 6,6991-27-12,,5,שניה,127,3030000,,,
01.03.2022,בן עטר 5,7084-65-8,דירה בבית קומות,2,שלישית,38.32,2530000,,,
01.03.2022,עמק ברכה 29,7110-359-14,דירה בבית קומות,5,רביעית,129.09,4250000,,32.076026,34.79954
01.03.2022,שיינקין 5,6933-50-1,דירה בבית קומות,5,מרתף,132.97,7200000,,32.069843,34.771146
01.03.2022,נחל הבשור 23,7074-24-29,דירה בבית קומות,3,שניה,52.20,1930000,,32.038758,34.758582
01.03.2022,אורלוב חנה 1,6332-173-23,דירה בבית קומות,3,חמישית,105,3225000,,,
01.03.2022,בארט 17,6649-237-9,דירה בבית קומות,3,ראשונה,34,3545000,,32.114942,34.798839
01.03.2022,קורקידי 20,6993-75-32,,4,,130,3363147,,32.040648,34.766459
01.03.2022,נחלת בנימין 132,7084-164-38,דירה בבית קומות,1,ראשונה,38,215000000,,32.055809,34.771539
01.03.2022,מאייר מרדכי 8,6626-222-41,דירה בבית קומות,4,ראשונה,95.70,4225000,,32.12316,34.814831
01.03.2022,,7043-72-1,דירה בבית קומות,4,ראשונה,114,3000000,
01.03.2022,עבאס אברהם 3,6979-10-281,משרד,0,,450000,,,,
01.03.2022,אפק 1,7016-1-39,דירה בבית קומות,3,שישית,69,4950000,,32.1695604,34.9113956
01.03.2022,האספרגוס 30,6150-242-2,קומבינציה,0,,163,7740000,,32.068254,34.8012
01.03.2022,אבודרהם 6,6974-7-35,דירה בבית קומות,3,ראשונה,78,3100000,,32.051183,34.781167
01.03.2022,הקונגרס 42,6975-125-4,משרד,0,ראשונה,358,11000000,,32.055586,34.777305
01.03.2022,זבולון 49,8989-10-6,משרד,0,,22,1200000,,32.057144,34.772268
01.03.2022,,7088-66-2,משרד,0,ראשונה,2672,125023000,
01.03.2022,צ'לנוב 41,6948-72-7,משרד,0,ראשונה,66.03,1170000,,32.056168,34.774484
01.03.2022,בן יהודה 122,7078-5-11,חנות,0,קרקע + ראשונה,56.80,4544000,,32.083931,34.772158
01.03.2022,שלמה 117,6975-94-6,דירה בבית קומות,3,שביעית,79,2750000,,32.05507,34.775005
01.03.2022,הגיחון 4,7074-80-4,דירה בבית קומות,2,שניה,37,1580000,,32.038937,34.76048
01.03.2022,פרץ י ל 34,8944-3-1,קרקע למגורים,0,,349,27000000,,32.0598577,34.7744024
01.03.2022,בגין 152,6110-376-1,משרד,0,שניה  ,6250000,,,32.079241,34.795072
01.03.2022,קפלן 2,6111-750-0,משרד,0,שניה,2598,37000000,,32.0731921,34.7820874
01.03.2022,תוצרת הארץ 5,7094-105-192,דירה בבית קומות,3,עשרים ותשע,78,3623000,,32.0735016,34.7967239
01.03.2022,וינגייט 30,7098-10-10,דירה בבית קומות,2,שלישית,57,900000,,32.059717,34.793579
01.03.2022,סומו יהודה 9,6636-391-4,קרקע למגורים,0,שניה,46.82,4285000,,32.108103,34.817458
01.03.2022,סלומון 20,6894-22-5,דירה בבית קומות,3,רביעית,65,2330000,,32.061077,34.779867
01.03.2022,אסירי ציון 3,6984-119-1,דירה בבית קומות,2,ראשונה,61,1667000,,32.046934,34.776693
01.03.2022,יהודה הלוי 108,7099-5-6,דירה בבית קומות,2,שניה,69,1900000,,32.07044,34.781703
01.03.2022,קרליבך 4,7104-289-734,דירה בבית קומות,3,עשרים ושבע,76,4140000,,32.067257,34.783675
28.02.2022,בני דן 68,6212-1245-6,דירה בבית קומות,4,עמודים,88,5750000,,32.096293,34.792585
28.02.2022,יצחק שדה 34,7067-44-80,חנות,0,שניה,28,350000,,32.06491,34.787638
28.02.2022,בר יוחאי 8,7061-90-8,דירה בבית קומות,3,שניה,57.80,2520000,,32.053254,34.771991
28.02.2022,,7067-51-0,משרד,0,שלישית,959,7500000,
28.02.2022,חירותנו 2,6136-97-11,דירה בבית קומות,4,שלישית,101.08,2320000,,32.046787,34.791821
28.02.2022,יהודה המכבי 49,6212-138-21,דירה בבית קומות,3,שישית,78,5750000,,32.093942,34.789839
28.02.2022,רענן 1,7421-1-78,דירה בבית קומות,5,חמש עשרה,124,8600000,,32.060338,34.768756
28.02.2022,הירדן 8,6909-124-3,,4,שלישית,112,9400000,,32.073983,34.766566
28.02.2022,סעדיה גאון 2,6941-111-4,דירה בבית קומות,2,שניה,63,3300000,,32.0667989,34.7824466
28.02.2022,יצחק שדה 34,7067-44-81,משרד,0,שניה,29.50,400000,,32.06491,34.787638
28.02.2022,אפק 1,7016-1-29,,3,שישית,69,4950000,,32.1695604,34.9113956
28.02.2022,הרכבת 16,7446-37-76,דירה בבית קומות,2,ה 4,49.50,3240000,,32.063439,34.777217
28.02.2022,רובינשטיין יצחק 37,7048-16-66,דירה בבית קומות,4,שלישית,98,1600000,,,
28.02.2022,,6134-77-9,דירה בבית קומות,4,שלישית,88,3250000,
28.02.2022,המסגר 26,7067-1-82,משרד,0,שניה,47,750000,,32.062693,34.785424
28.02.2022,הפלמח 13,7097-130-6,דירה בבית קומות,4,שלישית,97.90,1625000,,32.063349,34.793921
28.02.2022,רח טז כפר שלם 19,6130-354-7,דירה בבית קומות,4,ראשונה,104.08,1250000,,,
28.02.2022,עגנון שי 28,6634-336-137,דירה בבית קומות,5,ראשונה,125,7250000,,,
28.02.2022,סלומון 20,6894-22-4,,3,רביעית,65,2330000,,32.061077,34.779867
28.02.2022,שלושת החיצים 4,7065-116-1,דירה בבית קומות,4,ראשונה,105.81,3500000,,32.043947,34.7735
28.02.2022,ישעיהו ליבוביץ 2,6136-299-211,דירה בבית קומות,5,שישית,117,3100000,,,
28.02.2022,מבצע קדש 12,6627-351-410,דירה בבית קומות,3,שלישית,67,1550000,,32.113214,34.813952
28.02.2022,בויאר אברהם 10,6631-193-15,דירה בבית קומות,5,חמישית,105.80,4500000,,32.123168,34.795888
28.02.2022,דונולו הרופא 16,8999-2-1,דירה בבית קומות,5,ראשונה,120,3800000,,32.040341,34.748907
28.02.2022,בבלי 3,6107-418-31,דירה בבית קומות,4,שניה,81,4470000,,32.09328885,34.79937025765565
28.02.2022,,6163-15-31,דירה בבית קומות,3,שלישית,46,1130000,
28.02.2022,בית אל 47,6882-9-46,דירה בבית קומות,4,ראשונה,109,4028000,,32.116747,34.841506
28.02.2022,אפק 1,7016-1-30,,4,רביעית,118,6829640,,32.1695604,34.9113956
28.02.2022,חלמית 2,7050-247-24,דירה בבית קומות,3,שישית,71.72,2100000,,32.033266,34.755713
28.02.2022,תוצרת הארץ 5,7094-105-105,,3,,78,3623000,,32.0735016,34.7967239
28.02.2022,חרוץ 10,7108-43-2,ללא תיכנון,0,,105000,,,,
27.02.2022,סנהדרין 13,6106-127-12,,4,שלישית,95,4802000,,32.096984,34.796972
27.02.2022,התנאים 20,7223-10-27,,5,שניה,114,5122999,,32.117051,34.795805
27.02.2022,הסבוראים 5,7223-62-26,,5,שלישית,114,5122999,,32.1158815,34.7938981
27.02.2022,אלנבי 36,6915-5-4,דירה בבית קומות,3,ראשונה,55,3000000,,32.072585,34.76849
27.02.2022,דיזנגוף 255,6961-93-11,חניה,0,קרקע,50.20,800000,,32.093871,34.776488
27.02.2022,שלמה המלך 73,6215-92-4,דירה בבית קומות,3,ראשונה,96.88,5525000,,32.082229,34.777749
27.02.2022,נחל הבשור 1,7074-22-36,דירה בבית קומות,3,שלישית,72.17,2300000,,32.039235,34.756684
27.02.2022,סוקולוב 55,6956-54-10,דירה בבית קומות,3,שניה,67,5640000,,32.090511,34.777799
27.02.2022,קצנלסון יצחק 15,6111-894-7,דירה בבית קומות,5,חמישית,127,7930000,,32.077689,34.782006
27.02.2022,שבלים 33,6136-17-26,דירה בבית קומות,4,ראשונה,82,2614000,,,
27.02.2022,,6896-204-89,קרקע למגורים,0,,4732000,,
27.02.2022,ראש פינה 21,6977-55-5,דירה בבית קומות,2,ראשונה,63,2120000,,32.058695,34.782208
27.02.2022,הקלעים 1,7065-224-13,דירה בבית קומות,5,שניה,128,2900000,,32.044528,34.774305
27.02.2022,זמר חנה 21,6106-732-1,דירה בבית קומות,4,ראשונה,86,4800000,,32.0973909,34.801172
27.02.2022,,6634-100-8,,5,ראשונה,130,7250000,
27.02.2022,עולי הגרדום 10,6638-73-0,מחסנים,0,עשירית,1395,154000,,32.109726,34.834522
27.02.2022,תדהר דוד 35,6980-15-16,דירה בבית קומות,3,שניה,60,1500000,,32.051253,34.786203
27.02.2022,הזוהר 10,6107-302-3,דירה בבית קומות,4,שניה,85.70,3600000,,32.093117,34.795945
27.02.2022,בארט 9,6649-235-54,,5,,150,10450000,,32.114628,34.798769
27.02.2022,חולדה 5,6954-170-3,דירה בבית קומות,2,ראשונה,44.90,3400000,,32.086134,34.775793
27.02.2022,פוריה 15,7051-9-1,קרקע למגורים,0,,7995000,,,32.055343,34.762277
27.02.2022,יהודה המכבי 49,6212-138-13,,3,שישית,78,5750000,,32.093942,34.789839
27.02.2022,ז'בוטינסקי 112,6213-1300-7,דירה בבית קומות,3,שלישית,67,4450000,,32.087074,34.78689
27.02.2022,בית אל 47,6882-9-24,,4,,109,4028000,,32.116747,34.841506
27.02.2022,משגב עם 16,7065-195-23,דירה בבית קומות,4,חמישית,107,2500000,,32.041282,34.774647
27.02.2022,רוטשילד 30,7462-30-41,דירה בבית קומות,3,תשיעית,102,7620000,,32.062971399999995,34.77262264217134
27.02.2022,מיטב 1,7096-64-168,,5,עשרים וחמש,126,4850000,,32.064986,34.794682
27.02.2022,ספיר אליהו 10,7111-50-1,קרקע למגורים,0,,371,10226000,,32.074921,34.777935
26.02.2022,בלוך דוד 10,6217-547-10,,3,שניה,66,4614488,,32.081622,34.782689
26.02.2022,משגב עם 16,7065-195-20,,4,,83,2500000,,32.041282,34.774647
26.02.2022,מיטב 1,7096-64-167,,5,עשרים וחמש,126,4850000,,32.064986,34.794682
26.02.2022,סוקולוב 55,6956-54-23,דירה,3,,79,5640000,,32.090511,34.777799
26.02.2022,,7002-37-40,,3,שלישית,81,9325000,
25.02.2022,קרליבך 4,7104-289-735,דירה בבית קומות,5,אחת עשרה,103,5560000,,32.067257,34.783675
25.02.2022,,6110-361-42,משרד,0,שישית,30,370000,
25.02.2022,,6110-361-43,משרד,0,שישית,30,740000,
25.02.2022,טאגור רבינדרנארט 8,6649-229-35,דירה בבית קומות,3,שניה,84,4674000,,,
24.02.2022,חיננית 6,7050-186-3,דירה בבית קומות,3,ראשונה,52.30,3030000,,32.031524,34.754639
24.02.2022,אופטושו יוסף 8,6985-135-13,דירה בבית קומות,3,שלישית,74.30,2200000,,,
24.02.2022,ברלין ישעיהו 1,6970-103-61,דירה בבית קומות,4,שלישית,101,2830000,,,
24.02.2022,אופטושו יוסף 10,6985-135-3,דירה בבית קומות,3,ראשונה,74.30,1200000,,,
24.02.2022,חיננית 4,7050-188-29,דירה בבית קומות,3,חמישית,74,1808000,,32.031893,34.754718
24.02.2022,צהל 98,6336-61-1,קרקע למגורים,0,,159,7000000,,,
24.02.2022,מעפילי אגוז 66,7244-48-35,דירה בבית קומות,5,חמישית,120,3080000,,32.052959,34.810789
24.02.2022,בן סרוק 18,6213-405-13,דירה בבית קומות,4,שלישית,95,5900000,,32.086996,34.783834
24.02.2022,הקלעים 1,7065-224-14,דירה בבית קומות,5,שניה,114,3100000,,32.044528,34.774305
24.02.2022,האמוראים 12,7223-62-17,דירה בבית קומות,5,ראשונה,124,2774999,,32.115613,34.794092
24.02.2022,שטרנהרץ 12,8997-42-6,מחסנים,0,קרקע  ,3150000,,,32.041108,34.75129
24.02.2022,טאגור רבינדרנארט 8,6649-229-46,דירה בבית קומות,5,אחת עשרה,154,9954000,,,
24.02.2022,רנק 12,6902-274-1,קרקע למגורים,0,,50972000,,,,
24.02.2022,קרליבך 4,7104-289-736,דירה בבית קומות,5,ארבעים ושבע,200,12650000,,32.067257,34.783675
24.02.2022,לובטקין צביה 32,6146-231-3,דירה בבית קומות,3,שניה,51,1880000,,32.048046,34.807518
24.02.2022,השלום 101,6164-40-8,חנות,0,ראשונה,22.35,400000,,32.0619045,34.8048602
24.02.2022,בגין 154,6110-418-101,משרד,0,רביעית,90,2400000,,32.0796864,34.7955201
23.02.2022,שץ 7,7078-134-6,דירת גג,5,שלישית,165,8650000,,32.038575,34.768973
23.02.2022,שילה 8,6217-210-7,דירה בבית קומות,2,ראשונה,47,5700000,,32.081262,34.782224
23.02.2022,,7084-21-6,דירה בבית קומות,3,שניה,62.40,3075000,
23.02.2022,ירושלים 203,7050-162-15,דירה בבית קומות,2,רביעית,51.90,2050000,,32.0353108,34.7528968
23.02.2022,גוש עציון 9,7068-55-3,דירה בבית קומות,2,ראשונה,51,2083000,,32.054889,34.786419
23.02.2022,בן זאב 4,6150-538-2,דירה בבית קומות,1,ראשונה,34.31,2400000,,32.0705428,34.7980502
23.02.2022,טאגור רבינדרנארט 47,6630-726-11,דירה בבית קומות,4,חמישית,99.50,2414000,,,
23.02.2022,קויפמן יחזקאל 6,7003-9-26,משרד,0,קרקע,45.40,990000,,32.063998,34.762479
23.02.2022,ולנברג ראול 6,6638-307-27,משרד,0,רביעית,135,2155000,,32.107529,34.827772
23.02.2022,בן צבי 109,6986-71-19,דירה בבית קומות,3,שביעית,90,2152000,,32.040604,34.775457
23.02.2022,בן צבי 111,6986-168-18,דירה בבית קומות,4,ראשונה,114,2100000,,32.040454,34.775688
23.02.2022,חיננית 4,7050-188-24,,3,,74,1808101,,32.031893,34.754718
23.02.2022,חסידי האומות 20,7073-73-65,דירה בבית קומות,3,שלישית,78,2700000,,32.042412,34.757879
23.02.2022,אלוני ניסים 2,6108-732-18,דירה בבית קומות,4,אחת עשרה,104,5200000,,32.087264,34.797228
23.02.2022,ברלין ישעיהו 1,6970-103-60,,4,שלישית,101,2825012,,,
23.02.2022,הסבוראים 5,7223-62-23,,4,,104,4800000,,32.1158815,34.7938981
23.02.2022,ילין דוד 16,6213-859-9,,4,,108,7995000,,32.088202,34.785092
23.02.2022,אשתורי הפרחי 8,6214-557-3,דירה בבית קומות,3,שניה,53,1500000,,32.089323,34.780073
23.02.2022,חיות פרץ 26,6904-106-1,קרקע למגורים,0,,26900000,,,32.072456,34.775617
23.02.2022,פסטלוצי 23,7024-59-2,קוטג' חד משפחתי,3,ראשונה,63,3630000,,32.047187,34.756736
23.02.2022,חיננית 6,7050-186-20,,3,,91,3030000,,32.031524,34.754639
23.02.2022,מעפילי אגוז 66,7244-48-32,,4,,120,3080000,,32.052959,34.810789
23.02.2022,הלסינקי 8,6108-82-11,,3,,78,4434211,,32.083892,34.792172
23.02.2022,טאגור רבינדרנארט 8,6649-229-34,,5,אחת עשרה,154,9954999,,,
23.02.2022,אחימאיר אבא 1,6631-129-97,דירה בבית קומות,4,אחת עשרה,118,9094000,,32.125234,34.79844
23.02.2022,עגנון שי 28,6634-336-135,מחסנים,0,ראשונה  ,273000,,,,
23.02.2022,חיננית 11,7050-185-7,דירה בבית קומות,4,שניה,84.30,1880000,,32.031342,34.754825
23.02.2022,גרינבוים 17,7055-33-178,דירה בבית קומות,4,שלישית,71.30,2400000,,32.043656,34.766933
23.02.2022,עזאי 8,6135-51-45,דירה בבית קומות,3,ראשונה,54,1675000,,32.051103,34.791129
23.02.2022,עגנון שי 28,6634-336-136,דירה בבית קומות,4,רביעית,103,6629000,,,
23.02.2022,המלך ג'ורג' 39,6911-133-6,קרקע למגורים,0,,80,2250000,,32.073237,34.774706
23.02.2022,חיננית 4,7050-188-23,,3,,74,1758146,,32.031893,34.754718
23.02.2022,,6110-404-54,דירה בבית קומות,3,עשרים וארבע,75,3057000,
23.02.2022,בן סרוק 18,6213-405-4,,4,שביעית,114,5900000,,32.086996,34.783834
23.02.2022,,6896-204-88,קרקע למגורים,0,,73,1979000,
22.02.2022,בלוך דוד 41,6217-380-6,דירה בבית קומות,3,ראשונה,64,2385000,,32.083808,34.785064
22.02.2022,טור מלכא 4,6134-219-5,דירה בבית קומות,3,ראשונה,46.60,2180000,,32.05487,34.795419
22.02.2022,איגר עקיבא 26,9032-12-6,דירה בבית קומות,3,שניה,64,1650000,,,
22.02.2022,חביב אבשלום 4,6631-209-274,דירה בבית קומות,5,שתים עשרה,123,7000000,,32.126322,34.797347
22.02.2022,פראג 3,6901-95-4,קרקע למגורים,0,,122,5694000,,32.088367,34.774019
22.02.2022,הדואר 8,7017-116-3,משרד,0,מרתף,119.43,2200000,,32.055649,34.758506
22.02.2022,לבלוב 20,6135-3-121,דירה בבית קומות,3,ראשונה,54,1715000,,32.051479,34.792435
22.02.2022,ניסנבוים 2,6212-1153-65,,2,,44,3091000,,32.09483,34.790716
22.02.2022,ניסנבוים 2,6212-1153-66,,3,,63,4312500,,32.09483,34.790716
22.02.2022,מוסינזון 1,6213-71-3,מחסנים,0,ראשונה  ,129000,,,32.088169,34.783069
22.02.2022,,6634-100-7,,4,שלישית,130,6629443,
22.02.2022,אש שלום 21,6636-759-45,,5,,153,5200000,,,
22.02.2022,בן גוריון 67,6954-102-4,קרקע למגורים,0,,1308000,,,32.084047,34.775682
22.02.2022,,7096-94-42,משרד,0,תשיעית,67.80,1437000,
22.02.2022,שערי ניקנור 7,9008-20-1,דירה בבית קומות,9,ראשונה,269,14600000,,32.047946,34.75153
22.02.2022,פטרסון 1,6978-54-7,דירה בבית קומות,1,ראשונה,43,1200000,,32.057022,34.790829
22.02.2022,המלך ג'ורג' 50,6904-4-0,קרקע למגורים,0,,437,2828000,,32.074494,34.775924
22.02.2022,רבינוביץ שפר 4,6919-2-1,דירה בבית קומות,3,ראשונה,80,3100000,,,
22.02.2022,מקראי קדש 11,7423-10-42,דירה בבית קומות,3,שלישית,56.68,1680000,,32.047613,34.800526
22.02.2022,אביטל 22,6135-44-40,דירה בבית קומות,4,שלישית,105,2390000,,32.050835,34.792564
22.02.2022,ניסנבוים 2,6212-1153-67,,3,,85,5267000,,32.09483,34.790716
22.02.2022,מוזיר יעקב 12,6213-829-11,דירה בבית קומות,2,ראשונה,60,3600000,,32.089455,34.785818
22.02.2022,בנטוב מרדכי 5,6991-74-34,דירה בבית קומות,4,עשירית,101,3000000,,32.0431697,34.7689526
22.02.2022,לואי מרשל 28,6212-341-8,דירה בבית קומות,4,חמישית,115,7220000,,32.092422,34.787515
22.02.2022,אחימאיר אבא 1,6631-129-77,,4,אחת עשרה,119,9000000,,32.125234,34.79844
22.02.2022,,7077-50-84,משרד,0,עשירית,134,3895000,
22.02.2022,שטנד 9,6903-146-17,קרקע למגורים,0,,5346000,,,32.078246,34.777292
21.02.2022,דיזנגוף 223,6960-121-22,דירה בבית קומות,3,ה 4,63,4220000,,32.0903189,34.77552811770088
21.02.2022,זמנהוף 24,7092-30-1,דירה בבית קומות,4,קרקע,91.40,2250000,,32.077365,34.77721
21.02.2022,תוצרת הארץ 5,7094-105-195,דירה בבית קומות,4,שמונה עשרה,90,4257000,,32.0735016,34.7967239
21.02.2022,אפלטון 1,7000-208-19,דירה בבית קומות,4,שביעית,96,4770000,,32.03407,34.746706
21.02.2022,האלקושי 4,7111-120-7,דירה בבית קומות,1,שניה,35,680000,,32.074818,34.781154
21.02.2022,מעפילי אגוז 1,7241-28-80,,4,,70,2060000,,32.049621,34.811672
21.02.2022,בורוכוב 30,7436-4-2,דירה בבית קומות,2,קרקע,66.56,3150000,,32.071313,34.77694
21.02.2022,לואי מרשל 28,6212-341-5,,4,חמישית,115,7220000,,32.092422,34.787515
21.02.2022,בר כוכבא 11,6911-11-6,דירה בבית קומות,3,ה 3,89,4720000,,32.075208,34.772125
21.02.2022,מוזיר יעקב 12,6213-829-10,,2,ראשונה,60,3600000,,32.089455,34.785818
21.02.2022,קהילת עדן 25,7467-24-2,דירה בבית קומות,3,ראשונה,88,2540000,,32.070102,34.767351
21.02.2022,חכמי קירואן 7,6111-623-40,,3,,74,4350000,,32.08055,34.788278
21.02.2022,,6609-44-8,קרקע למגורים,0,,2290000,,
21.02.2022,ברלין ישעיהו 1,6970-103-88,דירה בבית קומות,3,רביעית,70,2415000,,,
21.02.2022,סוקולוב 55,6956-54-14,דירה בבית קומות,3,שלישית,67,5676000,,32.090511,34.777799
21.02.2022,קרליבך 4,7104-289-737,משרד,0,ראשונה  ,328000,,,32.067257,34.783675
21.02.2022,לואי מרשל 7,6212-1276-7,דירה בבית קומות,4,קרקע,66.41,4950000,,32.091912,34.785292
21.02.2022,,6621-8-35,קרקע למגורים,0,,762,12101000,
21.02.2022,,9029-9-2,משרד,0,ראשונה,33,154000,
21.02.2022,האלקושי 4,7111-120-8,דירה בבית קומות,3,שניה,78,4220000,,32.074818,34.781154
21.02.2022,החבצלת 19,6163-17-10,דירה בבית קומות,3,שניה,45.98,950000,,32.056308,34.810117
21.02.2022,ברנדיס 6,6212-934-11,,3,,73,4750000,,32.091479,34.787239
21.02.2022,,6609-44-7,קרקע למגורים,0,,2286000,,
21.02.2022,אמזלג 28,6929-168-1,קרקע למגורים,3,ראשונה,100,6300000,,32.060447,34.766498
21.02.2022,חומה ומגדל 16,7067-1-81,משרד,0,שניה,82,1170000,,32.062634,34.786281
21.02.2022,שרת משה 82,6108-452-8,דירה בבית קומות,3,שניה,56,3977000,,,
21.02.2022,שלונסקי 52,6625-1376-27,דירה בבית קומות,3,רביעית,53.56,3100000,,32.115732,34.823988
21.02.2022,חיות פרץ 11,6932-116-5,דירה בבית קומות,3,שניה,70.28,4720000,,32.071434,34.77463
21.02.2022,,7102-63-30,קרקע למגורים,0,,4170000,,
20.02.2022,בן גוריון 82,6215-100-7,דירה בבית קומות,2,שניה,59.44,3450000,,32.0819519,34.7784882
20.02.2022,בית צורי אליהו 14,6631-220-83,דירה בבית קומות,5,שלישית,110.40,4870000,,,
20.02.2022,יהודה הימית 37,7023-20-14,דירה בבית קומות,3,שלישית,68.78,3150000,,32.049745,34.755823
20.02.2022,עין זיתים 1,7093-341-100,דירה בבית קומות,4,עשרים ושתים,93.45,4650000,,32.074644,34.797377
20.02.2022,התבור 10,7228-29-10,דירה בבית קומות,4,גג,99,4000000,,32.06534,34.767064
20.02.2022,ירושלים 76,7024-108-14,דירה בבית קומות,3,שניה,83.91,2750000,,32.04747,34.758355
20.02.2022,צידון 4,6962-217-1,דירה בבית קומות,1,קרקע  ,2250000,155,,32.0966704,34.7751034
20.02.2022,אלבז נתן 3,7203-109-3,דירה בבית קומות,4,ראשונה,88.65,1229000,,32.052542,34.806128
20.02.2022,פרישמן 36,7091-31-2,דירה בבית קומות,4,קרקע,100.80,4750000,,32.07973,34.7727102
20.02.2022,יבנה 26,6937-29-10,דירה בבית קומות,3,שלישית,68,5300000,,32.06482,34.773232
20.02.2022,,9029-8-5,,1,,33,181127,
20.02.2022,רכטר זאב 6,6623-935-46,דירה בבית קומות,6,חמישית+שישית,152.30,6368000,,32.115244,34.829913
20.02.2022,דם המכבים 28,6150-347-1,קומבינציה,0,,87,4740000,,32.069776,34.800505
20.02.2022,,9029-9-1,דירה,1,,33,181127,
20.02.2022,קרליבך 4,7104-289-738,דירה בבית קומות,4,שמינית,95,5156000,,32.067257,34.783675
20.02.2022,בעלי התוספות 2,7081-95-9,דירה בבית קומות,4,,123,4500000,,32.051774,34.755807
20.02.2022,קרליבך 4,7104-289-569,אחר,1,,58,384378,,32.067257,34.783675
20.02.2022,שיינקין 36,7430-25-2,חנות,0,קרקע,35.22,2187000,,32.068885,34.774336
20.02.2022,הרב טולידנו 10,6107-429-26,דירת גג,4,שביעית,86.72,6000000,,,
20.02.2022,תוצרת הארץ 5,7094-105-104,,4,שלושים,118,4257900,,32.0735016,34.7967239
20.02.2022,ישעיהו ליבוביץ 6,6136-300-33,דירה בבית קומות,3,חמש עשרה,74,2590000,,,
20.02.2022,דיזנגוף 223,6960-121-29,,3,,63,4220000,,32.0903189,34.77552811770088
20.02.2022,סוקולוב 55,6956-54-21,דירה,3,,79,5676000,,32.090511,34.777799
20.02.2022,הרכב 1,7067-1-80,משרד,0,שלישית,180,2950000,,32.063261,34.785642
20.02.2022,ברלין ישעיהו 1,6970-103-59,,3,רביעית,70,2410000,,,
20.02.2022,אפלטון 1,7000-208-12,,4,,97,4770000,,32.03407,34.746706
19.02.2022,חכמי קירואן 7,6111-623-38,,2,,56,3494000,,32.08055,34.788278
19.02.2022,יבנה 26,6937-29-5,,3,שלישית,68,5300000,,32.06482,34.773232
18.02.2022,הרצל 108,7084-145-11,דירה בבית קומות,1,שניה,28.70,1600000,,32.055449,34.770723
18.02.2022,הכובשים 12,6914-51-13,דירה בבית קומות,3,שלישית,80,3375000,,32.071636,34.767182
18.02.2022,הכובשים 12,6914-51-16,דירה בבית קומות,3,שלישית,86,3791000,,32.071636,34.767182
18.02.2022,השרון 4,8939-6-1,חנות,0,,300,4273000,,32.061332,34.77846
18.02.2022,הכובשים 12,6914-51-11,קרקע למגורים,0,,1000000,,,32.071636,34.767182
18.02.2022,הכובשים 12,6914-51-12,דירה בבית קומות,3,שניה,82,1895000,,32.071636,34.767182
18.02.2022,הכובשים 12,6914-51-14,דירה בבית קומות,3,שניה,77,3468000,,32.071636,34.767182
17.02.2022,יהודה המכבי 7,6212-516-9,דירה בבית קומות,4,רביעית,90,7250000,,32.093986,34.784947
17.02.2022,בן יוסף שלמה 23,6631-209-215,דירה בבית קומות,4,שתים עשרה,107,1294000,,,
17.02.2022,עולי הגרדום 42,6638-200-12,דירה בבית קומות,2,שניה,39.40,4470000,,32.112883,34.83644
